sample_id,patch_name,is_hard,sci_res2_norm,baseline_dice,ours_dice,delta_dice,baseline_recall,ours_recall,delta_recall,baseline_fp_pixels,ours_fp_pixels,delta_fp_pixels,baseline_fn_pixels,ours_fn_pixels,delta_fn_pixels
22,22_y448_x256.png,False,0.5562225580215454,0.8611346483230591,0.8670936822891235,0.005959033966064453,0.8185110631045832,0.8716297751644676,0.05311871205988439,205,345,140,451,319,-132
22,22_y456_x192.png,False,0.5525642037391663,0.8372223973274231,0.8422459959983826,0.005023598670959473,0.8154435880862893,0.8625410686607827,0.04709748057449348,242,339,97,337,251,-86
22,22_y456_x256.png,False,0.5519362688064575,0.8397849202156067,0.8424518704414368,0.002666950225830078,0.8018480451650511,0.8536960941802049,0.05184804901515372,210,337,127,386,285,-101
36,36_y64_x64.png,True,0.5902696251869202,0.8565142750740051,0.8664525151252747,0.009938240051269531,0.7989056051121495,0.86092110870533,0.06201550359318053,146,277,131,441,305,-136
36,36_y64_x128.png,False,0.536357045173645,0.8613898158073425,0.8666785359382629,0.00528872013092041,0.8099231278479275,0.8483577887898051,0.03843466094187753,202,313,111,544,434,-110
36,36_y64_x192.png,False,0.5173846483230591,0.8441510796546936,0.8587610721588135,0.014609992504119873,0.7693850241664939,0.810828874295358,0.04144385012886409,160,232,72,690,566,-124
36,36_y64_x256.png,False,0.490077406167984,0.843559980392456,0.8431514501571655,-0.00040853023529052734,0.7683786479745597,0.7831487049911087,0.014770057016548988,159,222,63,690,646,-44
36,36_y64_x320.png,False,0.49871620535850525,0.8775222897529602,0.8842170238494873,0.0066947340965271,0.8196960817659378,0.8357685539574268,0.016072472191488996,166,187,21,617,562,-55
36,36_y128_x64.png,False,0.5165954232215881,0.8264379501342773,0.8482693433761597,0.021831393241882324,0.7506874392727431,0.8198900054083867,0.06920256613564368,144,247,103,544,393,-151
36,36_y128_x128.png,False,0.5565809607505798,0.8473466038703918,0.8579166531562805,0.010570049285888672,0.7918367314618908,0.8404081598350687,0.04857142837317785,189,291,102,510,391,-119
36,36_y128_x192.png,False,0.5807345509529114,0.8213596343994141,0.8307126760482788,0.009353041648864746,0.7883902808217773,0.8373816350869425,0.04899135426516521,319,434,115,514,395,-119
36,36_y128_x256.png,False,0.49514466524124146,0.8221219182014465,0.8263499140739441,0.004227995872497559,0.7845756105791658,0.8242136974398375,0.03963808686067172,288,396,108,500,408,-92
36,36_y128_x320.png,False,0.41361919045448303,0.8756433725357056,0.8841692805290222,0.00852590799331665,0.8438399972997119,0.865919997229056,0.022079999929344063,261,290,29,488,419,-69
36,36_y128_x384.png,False,0.4373364746570587,0.8985946774482727,0.9062033295631409,0.007608652114868164,0.8744971818865723,0.8951461493828207,0.02064896749624834,268,300,32,468,391,-77
