patch_name,sci_res2_norm,fov_ratio,sample_id,is_hard,j3_dice,j3_recall,p0_dice,p0_recall,p5_dice,p5_recall,delta_j3_p0_dice,delta_j3_p0_recall,delta_j3_p5_dice,delta_j3_p5_recall,j3_vs_p0,j3_vs_p5
36_y256_x64.png,0.5731769800186157,1.0,36,False,0.8023471284671182,0.755232553748648,0.8003778343816819,0.7389534840758518,0.7800751886589123,0.7238372050939698,0.001969294085436335,0.01627906967279613,0.022271939808205854,0.03139534865467819,tied,better
36_y256_x128.png,0.5993478894233704,1.0,36,True,0.7645074231966686,0.7011138570475628,0.7695445283156203,0.7004950451702039,0.7598310050054241,0.7233910846324809,-0.0050371051189516125,0.0006188118773589046,0.004676418191244536,-0.022277227584918124,worse,tied
36_y256_x192.png,0.5283802151679993,1.0,36,False,0.7247386770238533,0.6540880457436196,0.7230460932944044,0.6303284372443855,0.7074268578116021,0.6589797298464031,0.0016925837294489154,0.023759608499234086,0.017311819212251223,-0.004891684102783511,tied,better
36_y256_x256.png,0.5275992155075073,1.0,36,False,0.7202572356261825,0.6462781266804494,0.7118983966848316,0.6145412543881059,0.6970767757883817,0.6260819352216853,0.008358838941350921,0.031736872292343454,0.023180459837800815,0.020196191458764057,better,better
36_y256_x320.png,0.4755246341228485,1.0,36,False,0.7127272735308329,0.6687664006888903,0.7342968323115708,0.6934383165698776,0.684859617725375,0.685039366482733,-0.021569558780737963,-0.024671915880987383,0.027867655805457914,-0.016272965793842742,worse,better
36_y256_x384.png,0.4565361738204956,1.0,36,False,0.8311173976929033,0.8064781751126044,0.8479313686897311,0.8410650539635876,0.8149058151584687,0.8193796299220981,-0.0168139709968278,-0.034586878850983105,0.016211582534434554,-0.012901454809493673,worse,better
36_y256_x437.png,0.5837335586547852,0.841125,36,True,0.8567756677755595,0.8262186702665417,0.8752660708453724,0.8493527930340049,0.857182822972188,0.8438446685655613,-0.018490403069812977,-0.023134122767463183,-0.00040715519662848365,-0.017625998299019563,worse,tied
36_y320_x64.png,0.5158075094223022,1.0,36,False,0.8483240900691487,0.7944896079743016,0.8375000004062501,0.7565492287418734,0.8358655047674582,0.7579042422858886,0.010824089662898606,0.03794037923242821,0.012458585301690417,0.036585365688412974,better,better
36_y320_x128.png,0.5325851440429688,1.0,36,False,0.8261748362148185,0.7661668192775687,0.820791311557302,0.7436738484363924,0.8258455329988755,0.7666354228367599,0.005383524657516459,0.022492970841176296,0.0003293032159429332,-0.0004686035591912052,better,tied
36_y320_x192.png,0.472880870103836,1.0,36,False,0.8379728769022773,0.7900403733062342,0.8306724725915036,0.7703005797653629,0.8280952385045353,0.7801704765357986,0.007300404310773723,0.019739793540871298,0.009877638397742028,0.009869896770435593,better,better
36_y320_x256.png,0.5154318809509277,1.0,36,False,0.7853211014801544,0.747878178992121,0.7694822894564516,0.704942582601385,0.7712695473859805,0.726410380796753,0.015838812023702853,0.042935596390735964,0.014051554094173913,0.021467798195367926,better,better
36_y320_x320.png,0.5095484852790833,1.0,36,False,0.7620826529019785,0.7344734440392734,0.7649106526690401,0.7416741640788741,0.7647191523466746,0.7628262791952012,-0.0028279997670616064,-0.007200720039600705,-0.0026364994446961276,-0.02835283515592779,tied,tied
36_y320_x384.png,0.4770621955394745,0.996033,36,False,0.8279911142050284,0.8122664980938153,0.8367509142636291,0.8194271456431284,0.8260936778078626,0.8318804457288902,-0.008759800058600775,-0.007160647549313004,0.0018974363971657748,-0.019613947635074847,worse,tied
36_y384_x64.png,0.4727380573749542,0.929504,36,False,0.879620379921028,0.8298774701702286,0.8635658918254111,0.7874646522739648,0.861011753037783,0.7940622017244947,0.016054488095616937,0.04241281789626383,0.01860862688324505,0.035815268445733905,better,better
36_y384_x128.png,0.3723736703395843,1.0,36,False,0.8982412062432136,0.8787382184402366,0.8900656642870882,0.8607128190876164,0.9014912835507429,0.8791478866073417,0.008175541956125354,0.018025399352620153,-0.003250077307529353,-0.0004096681671050817,better,tied
36_y384_x192.png,0.4024381637573242,1.0,36,False,0.9094294905884045,0.8882275102902529,0.905775076146952,0.8869047589718757,0.9097946820770874,0.8938492033933557,0.003654414441452536,0.0013227513183772244,-0.0003651914886828589,-0.005621693103102787,tied,tied
36_y384_x256.png,0.4169646203517914,1.0,36,False,0.8940428913517984,0.8760896610333447,0.8966177410711268,0.8748443310247686,0.8974520291012079,0.8882316286169625,-0.0025748497193284203,0.0012453300085761843,-0.003409137749409541,-0.012141967583617741,tied,tied
36_y384_x320.png,0.3773297071456909,0.999329,36,False,0.885899513961265,0.8643263729780949,0.8803858522823379,0.8659076506454533,0.8878754522914366,0.8927893709905459,0.005513661678927084,-0.0015812776673583828,-0.0019759383301716227,-0.028462998012451002,better,tied
36_y384_x384.png,0.5169488787651062,0.855469,36,False,0.8768071678338278,0.8364413331917585,0.8635990142489749,0.8166278134552143,0.8757491013269095,0.85159284828441,0.013208153584852944,0.019813519736544216,0.0010580665069183093,-0.015151515092651446,better,tied
36_y448_x192.png,0.5195604562759399,0.901917,36,False,0.8851132688407903,0.8668779680393107,0.887859875401933,0.8736133087416271,0.8856447690883115,0.8652931819917068,-0.0027466065611426727,-0.006735340702316406,-0.0005315002475211328,0.0015847860476039255,tied,tied
36_y448_x256.png,0.5448848605155945,0.88385,36,False,0.8921852389794044,0.8832378191861109,0.8907899528744267,0.8764326616173614,0.8899065764976981,0.8699856702364409,0.0013952861049776333,0.0068051575687494426,0.002278662481706273,0.013252148949669973,tied,tied
36_y456_x192.png,0.5272297859191895,0.839417,36,False,0.8807932746695555,0.86311786707597,0.8864075587579825,0.871989856899071,0.8816785639591639,0.8610054885466603,-0.005614284088427013,-0.008871989823101,-0.0008852892896084041,0.0021123785293097885,worse,tied
36_y456_x256.png,0.5373483300209045,0.82135,36,False,0.8894000385482077,0.8797876341304981,0.8888033861315826,0.8759954460523494,0.887074830151458,0.865377319433533,0.0005966524166250986,0.0037921880781487394,0.002325208396749656,0.014410314696965076,tied,tied
38_y64_x64.png,0.1668489724397659,0.812744,38,False,0.8068796078286015,0.8437821084914481,0.8159354522645716,0.8314491178679433,0.8285280737049667,0.8417266100541972,-0.009055844435970184,0.012332990623504791,-0.021648465876365264,0.0020554984372508356,worse,worse
38_y64_x128.png,0.2149722129106521,0.986206,38,False,0.8363534992016909,0.8625646873918075,0.8368105177570434,0.8418631348944041,0.8324022351050216,0.8568142561425287,-0.00045701855535251745,0.020701552497403353,0.003951264096669238,0.005750431249278765,tied,tied
38_y64_x192.png,0.2639303505420685,1.0,38,False,0.8224582705552396,0.8109725645338027,0.7991718431698451,0.7700748091268089,0.8116237578087593,0.7940149586333418,0.023286427385394437,0.04089775540699381,0.010834512746480285,0.016957605900460915,better,better
38_y64_x256.png,0.3067835569381714,1.0,38,False,0.8181818185929856,0.8036428218407693,0.8067765572189183,0.7827632128708875,0.8189556019807785,0.7907596588593528,0.011405261374067277,0.020879608969881835,-0.0007737833877929923,0.012883162981416452,better,tied
38_y64_x320.png,0.4226480722427368,0.967651,38,False,0.8419410747973292,0.8580007034334132,0.8485273494941666,0.8548216147833924,0.8528486545738402,0.8618862562278832,-0.00658627469683748,0.0031790886500208115,-0.010907579776511023,-0.003885552794470004,worse,worse
38_y128_x64.png,0.4240243136882782,0.994751,38,False,0.754833041498976,0.7655971411265852,0.7483870979337,0.7237076584339781,0.7776210635748891,0.7370766422720442,0.006445943565276058,0.04188948269260706,-0.022788022075913128,0.028520498854541,better,worse
38_y128_x128.png,0.5096588730812073,1.0,38,False,0.788856305604527,0.7819767396396702,0.7778774296625488,0.7563953444395619,0.8031448448649989,0.7720930187669011,0.010978875941978217,0.02558139520010827,-0.01428853926047191,0.00988372087276912,better,worse
38_y128_x192.png,0.530053973197937,1.0,38,False,0.8014303748392294,0.8096047564402687,0.7979712599366627,0.8023799370914579,0.8145091229050628,0.7968550752364849,0.0034591149025666734,0.007224819348810807,-0.013078748065833423,0.012749681203783836,tied,worse
38_y128_x256.png,0.4705254137516022,1.0,38,False,0.8290398129800159,0.8547283667817771,0.8313725493502498,0.8531187088405685,0.8351340539513125,0.8398390308255974,-0.002332736370233901,0.0016096579412085976,-0.006094240971296516,0.014889335956179695,tied,worse
38_y128_x320.png,0.4345861077308655,1.0,38,False,0.8118393238288693,0.8198757732147679,0.8263198167055856,0.8385093135151035,0.8107896798069005,0.8051242204770022,-0.014480492876716378,-0.018633540300335594,0.0010496440219687209,0.014751552737765738,worse,tied
38_y128_x384.png,0.4835343062877655,0.973572,38,False,0.835584263306541,0.8365667229965704,0.8449669363042367,0.8450911203847997,0.8289163724544812,0.8274544361332908,-0.009382672997695685,-0.008524397388229299,0.006667890852059766,0.009112286863279584,worse,better
38_y192_x0.png,0.4684774875640869,0.852173,38,False,0.656565659456518,0.6190476092214665,0.5852749339676148,0.49841269050138587,0.6560283718437201,0.58730157797934,0.07129072548890325,0.12063491872008064,0.0005372876127979209,0.03174603124212649,better,tied
38_y192_x64.png,0.5202934145927429,1.0,38,False,0.732574033109002,0.7262872563117683,0.7322611176335803,0.6991869855538665,0.73091976648278,0.6747967418717549,0.0003129154754217822,0.02710027075790178,0.001654266626222034,0.0514905144400134,tied,tied
38_y192_x128.png,0.6629345417022705,1.0,38,True,0.7351425636030829,0.7269021689748494,0.7004933061998121,0.6752717345429909,0.7213352695162,0.6752717345429909,0.03464925740327085,0.05163043443185844,0.01380729408688297,0.05163043443185844,better,better
38_y192_x192.png,0.5797283053398132,1.0,38,False,0.7409200977484605,0.7601135503185695,0.7244318191603983,0.7239176669700662,0.7584229399339679,0.7508871486807158,0.016488278588062122,0.03619588334850332,-0.01750284218550746,0.00922640163785371,better,worse
38_y192_x256.png,0.4848999679088592,1.0,38,False,0.7793296097090446,0.7831578892409973,0.781857452189138,0.7621052578097877,0.7804878056539845,0.7747368366685135,-0.002527842480093412,0.021052631431209612,-0.0011581959449398216,0.008421052572483823,tied,tied
38_y192_x320.png,0.4953831136226654,1.0,38,False,0.7531335156590367,0.7083546862718878,0.7509749310557802,0.6909277258281511,0.756473829871973,0.7037416673308987,0.0021585846032565748,0.017426960443736705,-0.003340314212936235,0.004613018940989089,tied,tied
38_y192_x384.png,0.52259761095047,1.0,38,False,0.8060713235984802,0.7985401436538974,0.8025458854314004,0.7915328444042836,0.7972773012765947,0.7865693407691405,0.003525438167079842,0.007007299249613741,0.00879402232188553,0.011970802884756826,tied,better
38_y192_x437.png,0.6693263649940491,0.832031,38,True,0.8071697025048139,0.8154205583661782,0.7939204294532552,0.7780373809052646,0.780034823302329,0.785046726679186,0.013249273051558652,0.037383177460913575,0.02713487920248492,0.03037383168699226,better,better
38_y256_x0.png,0.4415484666824341,0.87439,38,False,0.7242869513890496,0.6925619720237691,0.7279151967498657,0.6809917242811285,0.7307032613147233,0.7041322197664096,-0.0036282453608160736,0.011570247742640594,-0.006416309925673658,-0.011570247742640483,tied,worse
38_y256_x64.png,0.6138442754745483,1.0,38,True,0.7187370182021727,0.7232441411099988,0.7101576194826723,0.6780936398152706,0.7159292047967734,0.6764213990265769,0.00857939871950042,0.045150501294728196,0.002807813405399373,0.04682274208342185,better,tied
38_y256_x128.png,0.7239670157432556,1.0,38,True,0.741110418773829,0.7528517062556926,0.7242611246370214,0.7065906165615297,0.7254707640387488,0.6958174860848069,0.01684929413680758,0.04626108969416298,0.015639654735080222,0.057034220170885774,better,better
38_y256_x192.png,0.6093800663948059,1.0,38,True,0.7674278853142191,0.7578634969859733,0.7479417360736488,0.7008902035555478,0.7490518339157654,0.7032640907818155,0.01948614924057035,0.056973293430425564,0.018376051398453774,0.05459940620415782,better,better
38_y256_x256.png,0.5898274779319763,1.0,38,True,0.7273413907577742,0.707567959532932,0.7189542495140757,0.6465833898120251,0.716029293262696,0.6465833898120251,0.008387141243698437,0.06098456972090682,0.01131209749507811,0.06098456972090682,better,better
38_y256_x320.png,0.5001923441886902,1.0,38,False,0.7553252741642911,0.7425014106253457,0.739287870430634,0.6932654176951589,0.7698695143242305,0.7345783772802582,0.01603740373365703,0.04923599293018677,-0.014544240159939381,0.007923033345087482,better,worse
38_y256_x384.png,0.4730948209762573,1.0,38,False,0.8071629915318139,0.8245257424643436,0.7878581176878272,0.7825203225524379,0.808865189453649,0.8221544687596393,0.019304873843986714,0.04200541991190576,-0.0017021979218351246,0.0023712737047043575,better,tied
38_y256_x437.png,0.5487027764320374,0.857605,38,False,0.8242444710041458,0.8980868252461852,0.8115737476860025,0.8462104457460984,0.8146275702483526,0.8892568032036173,0.012670723318143229,0.05187637950008683,0.009616900755793134,0.008830022042567887,better,better
38_y320_x64.png,0.5224047303199768,1.0,38,False,0.7887788785848882,0.8134785513037539,0.7963863801376428,0.7801225270243531,0.7941276893338078,0.791695025243737,-0.007607501552754692,0.033356024279400764,-0.005348810748919686,0.021783526060016878,worse,worse
38_y320_x128.png,0.600751519203186,1.0,38,True,0.8241444871099229,0.8491674787014325,0.8314166874690074,0.8320274200194544,0.8284435608442478,0.8158667932621607,-0.007272200359084491,0.0171400586819781,-0.00429907373432481,0.03330068543927178,worse,tied
38_y320_x192.png,0.5934650301933289,1.0,38,True,0.8175335574296696,0.8087136895903996,0.8154877788979283,0.7821576731030802,0.8077007223633763,0.7659751005561198,0.0020457785317412602,0.026556016487319423,0.009832835066293288,0.04273858903427974,tied,better
38_y320_x256.png,0.5860111117362976,1.0,38,True,0.8051844470484857,0.7859089109151073,0.8067573139539406,0.7621642632846856,0.8049187165383104,0.751654337284335,-0.0015728669054548838,0.023744647630421722,0.00026573051017531046,0.034254573630772334,tied,tied
38_y320_x320.png,0.4529966413974762,1.0,38,False,0.850681742848883,0.8595430078644387,0.8459556932063271,0.827620964960951,0.8632680623509992,0.8592069863601915,0.004726049642555852,0.03192204290348766,-0.012586319502116194,0.0003360215042471637,tied,worse
38_y320_x384.png,0.3934449553489685,0.998352,38,False,0.8470003552591403,0.8536672599153228,0.8306316381020465,0.7974955248747924,0.8547038949765181,0.8597495496967815,0.01636871715709376,0.05617173504053041,-0.007703539717377805,-0.0060822897814587495,better,worse
38_y384_x64.png,0.4133622646331787,0.92218,38,False,0.8706365506874845,0.897761640061938,0.8725195433778727,0.877797937823364,0.8724106878642729,0.8790078591711563,-0.0018829926903882743,0.01996370223857402,-0.0017741371767884262,0.018753780890781724,tied,tied
38_y384_x128.png,0.3732798993587494,1.0,38,False,0.8954770051397244,0.9301223808522605,0.8924793231535308,0.9159099845404264,0.8943469787634561,0.9056454760929905,0.0029976819861935455,0.01421239631183413,0.001130026376268245,0.024476904759270002,tied,tied
38_y384_x192.png,0.4333854615688324,1.0,38,False,0.8842171322808015,0.9128603792910256,0.8881819629581963,0.9044379627326272,0.8844189018447974,0.8973113025678285,-0.003964830677394837,0.008422416558398371,-0.00020176956399597934,0.015549076723197053,tied,tied
38_y384_x256.png,0.4857900142669678,1.0,38,False,0.8765377206513447,0.894975784216175,0.882414152099875,0.8983050820269216,0.8847528292365205,0.8992130723389434,-0.005876431448530228,-0.0033292978107466453,-0.008215108585175823,-0.004237288122768468,worse,worse
38_y384_x320.png,0.3951992392539978,0.999939,38,False,0.8822055139812773,0.9103448244470868,0.8844795697251058,0.9068965485969084,0.8945203227011349,0.9372413760784779,-0.0022740557438284403,0.003448275850178373,-0.012314808719857573,-0.026896551631391152,tied,worse
38_y384_x384.png,0.4080515205860138,0.872009,38,False,0.8798474256838925,0.9081364769807317,0.8517392777719038,0.8274278160929933,0.8803858524746435,0.8982939573602758,0.02810814791198868,0.08070866088773843,-0.000538426790751001,0.009842519620455903,better,tied
38_y448_x192.png,0.4616559445858001,0.911743,38,False,0.8770195782607497,0.9216939635569558,0.8772398019877243,0.9192968401146749,0.8778349535394798,0.9200958812621018,-0.000220223726974611,0.002397123442280824,-0.0008153752787301016,0.0015980822948539197,tied,tied
38_y448_x256.png,0.4917334914207458,0.898499,38,False,0.8596988874979297,0.9016018265372914,0.8692968925076111,0.9025171583408825,0.8682306514618929,0.9061784855552472,-0.009598005009681443,-0.0009153318035911573,-0.008531763963963268,-0.0045766590179557864,worse,worse
38_y456_x192.png,0.476721853017807,0.849243,38,False,0.8739529320423755,0.9194292869516185,0.8744241941229237,0.9160721740827856,0.8717743551274768,0.9143936176483691,-0.0004712620805482626,0.00335711286883289,0.0021785769148986445,0.0050356693032493904,tied,tied
38_y456_x256.png,0.4951851963996887,0.835999,38,False,0.8548812668388553,0.8995456794571142,0.8635812942486522,0.8995456794571142,0.8631984589036646,0.9045936350096233,-0.008700027409796807,0.0,-0.008317192064809298,-0.005047955552509142,worse,worse
