patch_name,is_hard,sci_res2_norm,p0_dice,p5_dice,j1_dice,j2_dice,j3_dice
22_y456_x256.png,False,0.5519362688064575,0.8397849466672448,0.8481404962599677,0.8507656375531647,0.8367828141556646,0.8438399167045778
36_y64_x64.png,True,0.5902696251869202,0.8565143000329644,0.8651605235073473,0.8656645195283597,0.8636792456045301,0.8630565586930048
36_y64_x128.png,False,0.536357045173645,0.861389818169101,0.8620120948103132,0.8651603500999264,0.8646288212070072,0.8666297733506184
36_y64_x192.png,False,0.5173846483230591,0.8441510820605957,0.8352532458671544,0.8556130646874656,0.8564276777106603,0.8496254342232314
36_y64_x256.png,False,0.490077406167984,0.8435599781765986,0.8348370468885342,0.8583645112090423,0.8512486430487719,0.8358539287424309
36_y64_x320.png,False,0.4987162053585052,0.8775222901962736,0.8703391132878024,0.8833806183613848,0.8820049815037282,0.8684948584161812
36_y128_x64.png,False,0.5165954232215881,0.8264379419111051,0.8367296836809975,0.8333743543357757,0.8364963507627827,0.8297182751689895
36_y128_x128.png,False,0.5565809607505798,0.8473465825565701,0.8463377529964405,0.8477017584246945,0.841742130569767,0.8480794133619349
36_y128_x192.png,False,0.5807345509529114,0.8213596401000223,0.8213447175638321,0.8200332505818096,0.8291562242498827,0.8268204146341653
36_y128_x256.png,False,0.4951446652412414,0.822121896564059,0.819077474654999,0.8217294904174514,0.8236335476352434,0.8137054689954495
36_y128_x320.png,False,0.413619190454483,0.8756433672992805,0.8493937462517649,0.8473675990511363,0.8573281454971982,0.8465816162142924
36_y128_x384.png,False,0.4373364746570587,0.8985946543144191,0.8719416971994512,0.8654702814490641,0.8771077837891437,0.8713003885478768
36_y192_x0.png,False,0.5589815378189087,0.7651549179831391,0.7239858918695506,0.7667396071477478,0.7783549793144805,0.7468354441824798
36_y192_x64.png,False,0.5307239294052124,0.7718832898810236,0.7620902312168445,0.7746852227478952,0.7725956906638929,0.7620320863568446
36_y192_x128.png,False,0.5655413866043091,0.8143851513503911,0.80489888976104,0.809284116864418,0.7956142822726616,0.8074927959438248
36_y192_x192.png,False,0.5530785918235779,0.7730518479569952,0.7737313439590109,0.7700782842270854,0.767820172233599,0.7757685359380092
36_y192_x256.png,False,0.4523341357707977,0.7734288870633163,0.7635972004211169,0.7733688421481523,0.7874767848567875,0.7583401145691887
36_y192_x320.png,False,0.3494843244552612,0.8137034263223221,0.753981460057092,0.7493010257472018,0.7960746773669827,0.7860441257412927
36_y192_x384.png,False,0.3994360566139221,0.8807938374712184,0.834086345589751,0.8392638038782039,0.8681829931918028,0.8682939915929533
36_y192_x437.png,False,0.5238466262817383,0.8837653480439763,0.849470899670012,0.866106589831837,0.8781823160714723,0.865982204153344
